freq,magnitude,phase
4.46683592,14.938147858328982,179.2155272531402
4.5708819,14.938109571109116,179.19725689343778
4.67735141,14.938069465976845,179.1785611284405
4.78630092,14.938027487959388,179.1594300667595
4.89778819,14.937983523871951,179.13985357745545
5.01187234,14.937937480261585,179.11982130024418
5.12861384,14.937889283616935,179.09932263432484
5.2480746,14.937838802786949,179.07834673025405
5.37031796,14.937785942533681,179.05688249002625
5.49540874,14.93773059709181,179.03491855706608
5.62341325,14.937672650400152,179.01244331185575
5.75439937,14.9376119607966,178.98944486266117
5.88843655,14.937548423479374,178.96591105243485
6.02559586,14.937481893067254,178.9418294199128
6.16595002,14.937412214844697,178.91718724994772
6.30957344,14.937339271938688,178.89197149498844
6.45654229,14.937262876511223,178.8661688371345
6.60693448,14.937182894677246,178.8397656419156
6.76082975,14.937099137975775,178.81274793372032
6.91830971,14.937011425796827,178.7851014444345
7.07945784,14.936919601374976,178.75681158472494
7.2443596,14.936823438994985,178.72786337916384
7.41310241,14.936722752989237,178.69824156316184
7.58577575,14.936617320631967,178.66793048929074
7.76247117,14.936506913638974,178.6369141414137
7.94328235,14.9363913296412,178.6051761597036
8.12830516,14.93627028390379,178.57269978176785
8.31763771,14.93614353416884,178.53946788210112
8.51138038,14.93601081905072,178.5054629309131
8.7096359,14.93587185856219,178.47066699324387
8.91250938,14.935726354746128,178.43506170751695
9.12010839,14.935573992079476,178.39862832561568
9.33254301,14.935414469519257,178.36134763565943
9.54992586,14.935247423144435,178.32319999792034
9.77237221,14.935072504712895,178.28416532729474
10.0,14.934889351330957,178.24422306605024
10.2329299,14.934697586126173,178.20335219291442
10.4712855,14.934496787981669,178.16153119474913
10.7151931,14.934286538883159,178.11873809514995
10.964782,14.934066378423774,178.07495037131946
11.2201845,14.933835866579255,178.03014502756307
11.4815362,14.933594507081738,177.98429852528383
11.7489755,14.933341779469025,177.93738678762966
12.0226443,14.933077155673097,177.88938519099207
12.3026877,14.932800085544965,177.84026854921154
12.5892541,14.93250996675263,177.79001111374833
12.8824955,14.932206208348443,177.73858654566897
13.1825674,14.931888138550685,177.6859678995863
13.4896288,14.931555114839625,177.63212764899407
13.8038426,14.93120643215105,177.57703761804305
14.1253754,14.930841339635052,177.52066900234783
14.4543977,14.930459057724288,177.4629923491736
14.7910839,14.930058810829582,177.40397754274056
15.1356125,14.929639750939018,177.34359379841138
15.4881662,14.929200974880645,177.28180964167416
15.8489319,14.928741557447776,177.21859286175518
16.218101,14.928260552602987,177.15391057932652
16.5958691,14.927756933643174,177.08772913927734
16.9824365,14.927229625796425,177.02001416585406
17.3780083,14.926677555303158,176.9507305115725
17.7827941,14.926099542244579,176.87984225485306
18.1970086,14.925494365288392,176.80731266268137
18.6208714,14.924860748091593,176.7331042088388
19.0546072,14.9241973773173,176.6571785517389
19.498446,14.923502858546108,176.57949648825945
19.9526231,14.922775718495354,176.50001797486468
20.4173794,14.922014439185055,176.41870207906535
20.8929613,14.92121742895627,176.335507018822
21.3796209,14.920383010495083,176.25039006284896
21.8776162,14.919509438830511,176.16330757667913
22.3872114,14.918594888693914,176.07421501404912
22.9086765,14.917637442636298,175.98306684526614
23.4422882,14.916635094003581,175.8898165734877
23.9883292,14.9155857656644,175.79441674767722
24.5470892,14.914487251649875,175.69681888608545
25.1188643,14.913337251708496,175.5969734935461
25.7039578,14.912133390539644,175.49483006179833
26.3026799,14.910873159509938,175.39033701858287
26.915348,14.909553904674095,175.28344173787144
27.542287,14.908172925080525,175.17409050598374
28.1838293,14.906727320054273,175.0622285367705
28.840315,14.905214103886737,174.9477999022197
29.5120923,14.90363014668954,174.83074759417497
30.1995172,14.901972148758848,174.7110134245159
30.9029543,14.900236691081954,174.58853810343618
31.6227766,14.898420194056069,174.46326115809447
32.3593657,14.896518890766844,174.33512093813655
33.1131121,14.8945288790671,174.20405460739394
33.8844156,14.892446063206272,174.06999817651877
34.673685,14.89026614490747,173.93288638646231
35.4813389,14.887984673805107,173.79265282815268
36.3078055,14.885596959723632,173.649229849201
37.1535229,14.88309812459942,173.50254858519494
38.0189396,14.880483061190548,173.35253892175484
38.9045145,14.877746437827497,173.19912952715256
39.8107171,14.87488268800692,173.04224784936383
40.7380278,14.871886000246056,172.88182009851397
41.6869383,14.868750307433679,172.71777125554274
42.6579519,14.86546924528666,172.55002503898646
43.6515832,14.862036202920915,172.37850400692687
44.6683592,14.858444281657405,172.20312949474535
45.708819,14.85468625238398,172.02382161546296
46.7735141,14.850754606562042,171.8404993180106
47.8630092,14.846641466021083,171.65308036322364
48.9778819,14.842338648985255,171.46148139617833
